,speaker,text,segment,number_of_letters,number_of_words,speaker_type,speech_order,tape,network,show,show_date
61,MCFAUL," That`s a hard question because you`re absolutely right about the forensics of what was exactly used. For me, as somebody who was involved in those negotiations back in 2013, I`m wondering about the inspections regimes. What was – you know, what went wrong that this was allowed to happen? And most certainly it was a rapid response. Most – you know, I watched what the president said yesterday. It was clear to me that he wanted to do something, and he did something. You know, I have to say for me personally, I support the response. There`s just been too many people that were innocently killed in Syria for me, where we didn`t do enough. And at least to put Mr. Assad on notice that there will be a response, I think is a good thing. The thing I worry about, however, is what if he doubles down? He gets to respond to this by the way. It`s not like we get a vote and he doesn`t get a vote. And I worry about whether he challenges the United States, he challenges the international regime by escalating and perhaps using chemical weapons again. What will then be the response from the United States and the Western world? But today, I think it was the appropriate response for a horrible terrorist attack that President Assad did to innocent civilians in Syria.",1,1264.0,231.0,guest,62.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
62,MADDOW," Mr. Ambassador, let me just ask you one last point. On that matter that you just said in terms of Assad having a vote and it not just being our action and there`s no response, several Pentagon officials told Nancy Youssef, who`s a reporter who`s now at BuzzFeed, a very experienced reporter on national security matters.",1,321.0,57.0,host,63.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
63,MCFAUL, Yes.,1,5.0,2.0,guest,64.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
64,MADDOW," Several Pentagon officials told her this week that the chemical weapons – what appears to have been this chemical weapons attack on Tuesday by Assad may itself have been an action that Assad took to test the United States after Rex Tillerson, the secretary of state, said on Thursday that it`s up to the Syrian people whether or not Assad is their leader, after the U.S. appeared to back off its previous insistence that Assad must go, that the attack on Tuesday itself may have been a test of the new administration, essentially to find out where the new lines are. From your experience in these matters, from the way that you`ve seen this unfold over the years, does that seem plausible to you?",1,697.0,125.0,host,65.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
65,MCFAUL," Well, I`ve heard that reporting and, I don`t want to doubt that reporting. It doesn`t seem plausible to me. I don`t think it would be that quick of a causal chain, right? They said that a few days ago, and then they decided to do this. I can tell you that the supporters of the Assad regime, including those in Moscow, did react to those statements from Trump administration officials. That seemed like it was a departure in policy, and as of yesterday, it was a radical departure from that departure, as you, yourself, was just talking about earlier in the program. And now this is a radical departure from previous, more deliberative responses before taking this action. And I think it makes everybody uncertain about where this goes forward.",1,745.0,131.0,guest,66.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
66,MADDOW," Former Russia ambassador, Michael McFaul, now professor at Stanford University – Professor, thank you very much. It`s good to have you with us tonight. Appreciate it.",1,167.0,27.0,host,67.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
67,MCFAUL, Thanks for having me.,1,22.0,5.0,guest,68.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
68,MADDOW, Brian?,1,7.0,2.0,host,69.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
69,WILLIAMS, So this is what`s happening in Florida. The president has spoken to television cameras. We`re told he spoke for about three minutes. Rachel read some of the little dribs and drabs we`ve been given from his remarks. We are – the tape has arrived back at a central location that feeds all the television networks. It is cued up and ready to go. We`re going to get a two-minute warning to when they roll that. We will then watch the president together. We have one minute left to go in this hour before the top of the hour here Eastern Time.,1,539.0,102.0,guest,70.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
70,MADDOW," The one piece of information we`ve gotten in terms of what damage may have been done by this strike, we`ve just had a report from a U.S. official to NBC News tonight, Courtney Kube at the Pentagon actually, saying that these Tomahawk missiles appear to have hit aircraft, at least one runway, and gas fuel pumps. There`s no word yet that there were human casualties or that there were human targets in this strike whatsoever. So far, they`re saying one runway, some number of aircraft, and gas pumps.",1,501.0,89.0,host,71.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
71,WILLIAMS," At the same time, it is hard to imagine a facility that size, a facility supporting the battle tempo that`s alleged to have been supported there without humans in and on the grounds.",1,183.0,34.0,guest,72.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
72,MADDOW, Particularly when you`re talking about more than 50 missiles coming in. Those are thousand-pound munitions.,1,108.0,16.0,host,73.0,0,MSNBC,The Rachel Maddow Show,2017-04-06
